Date,Open,High,Low,Close,Volume
2013-08-08,14.92599964,14.92599964,14.62749958,14.7869997,46868000
2013-08-09,14.7840004,14.96350002,14.71500015,14.86299992,39006000
2013-08-12,14.78950024,14.95400047,14.76299953,14.83450031,30090000
2013-08-13,14.79399967,14.81849957,14.53349972,14.69849968,46998000
2013-08-14,14.71450043,14.71450043,14.52700043,14.56700039,28300000
2013-08-15,14.43949986,14.46500015,14.25749969,14.32349968,45228000
2013-08-16,14.32750034,14.41650009,14.22500038,14.24100018,48450000
2013-08-19,14.25949955,14.47799969,14.17399979,14.2784996,49548000
2013-08-20,14.29399967,14.47550011,14.2869997,14.35449982,31726000
2013-08-21,14.25450039,14.42500019,14.19149971,14.22850037,36306000
2013-08-22,14.23999977,14.49349976,14.23999977,14.48649979,28452000
2013-08-23,14.56050014,14.57499981,14.39500046,14.50049973,39238000
2013-08-26,14.52149963,14.55249977,14.28100014,14.31050014,34234000
2013-08-27,14.19349957,14.26399994,13.98700047,14.04650021,49520000
2013-08-28,14.01799965,14.14999962,13.96650028,14.07900047,29142000
2013-08-29,14.07250023,14.29899979,14.0,14.19900036,31328000
2013-08-30,14.22949982,14.24349976,14.0,14.04899979,30694000
2013-09-03,14.23649979,14.56949997,14.20849991,14.43999958,57952000
2013-09-04,14.41650009,14.76150036,14.37899971,14.68200016,48772000
2013-09-05,14.68150043,14.85000038,14.63549995,14.70499992,36332000
2013-09-06,14.76650047,14.94400024,14.53999996,14.79300022,45840000
2013-09-09,14.86100006,14.99800014,14.82999992,14.98550034,32872000
2013-09-10,15.02750015,15.05000019,14.86100006,15.01799965,35568000
2013-09-11,14.94550037,15.09300041,14.8920002,14.98200035,34852000
2013-09-12,14.96949959,15.10000038,14.88300037,14.94299984,32124000
2013-09-13,15.00699997,15.01099968,14.81000042,14.89599991,27012000
2013-09-16,14.99100018,15.05000019,14.76299953,14.80300045,36168000
2013-09-17,14.88150024,15.23250008,14.80049992,15.20849991,45930000
2013-09-18,15.20300007,15.63700008,15.14550018,15.60149956,58928000
2013-09-19,15.6885004,15.72700024,15.55200005,15.60299969,47018000
2013-09-20,15.62699986,16.0284996,15.62049961,15.81700039,106046000
2013-09-23,15.70049953,15.79500008,15.4385004,15.57450008,37698000
2013-09-24,15.62150002,15.90400028,15.56400013,15.70650005,40672000
2013-09-25,15.72649956,15.83549976,15.53750038,15.63249969,40172000
2013-09-26,15.69499969,15.96850014,15.66300011,15.90600014,39798000
2013-09-27,15.84599972,15.86050034,15.66749954,15.80049992,33150000
2013-09-30,15.6704998,15.76550007,15.55300045,15.63199997,32472000
2013-10-01,15.71100044,16.04999924,15.68249989,16.04750061,47928000
2013-10-02,15.90200043,16.08650017,15.8760004,16.02549934,44348000
2013-10-03,16.01950073,16.14599991,15.65100002,15.73799992,53496000
2013-10-04,15.75650024,15.96000004,15.63099957,15.95199966,36300000
2013-10-07,15.76200008,15.7670002,15.48700047,15.50150013,41664000
2013-10-08,15.57499981,15.57750034,15.01350021,15.16149998,63324000
2013-10-09,15.17099953,15.17500019,14.82499981,14.91149998,64948000
2013-10-10,15.23149967,15.33500004,15.12950039,15.2585001,51102000
2013-10-11,15.23849964,15.54650021,15.19200039,15.54450035,43262000
2013-10-14,15.46100044,15.58250046,15.35000038,15.53499985,38782000
2013-10-15,15.49349976,15.53950024,15.26299953,15.31999969,45222000
2013-10-16,15.41899967,15.53999996,15.27750015,15.52449989,43414000
2013-10-17,15.35350037,15.55000019,15.26200008,15.53849983,52968000
2013-10-18,15.96800041,16.59449959,15.83749962,16.44650078,119396000
2013-10-21,16.49449921,16.5,16.19000053,16.3220005,50446000
2013-10-22,16.38599968,16.85549927,16.2840004,16.62700081,78710000
2013-10-23,16.54199982,16.58600044,16.20299911,16.33799934,56364000
2013-10-24,16.48150063,16.63249969,16.33749962,16.61050034,117694000
2013-10-25,17.93000031,18.42000008,17.63100052,18.16950035,240736000
2013-10-28,17.99600029,18.13750076,17.86000061,17.90800095,72716000
2013-10-29,17.94799995,18.14450073,17.81450081,18.13500023,43708000
2013-10-30,18.13100052,18.25,17.93250084,18.05400085,90044000
2013-10-31,18.08650017,18.29999924,17.95000076,18.20149994,49336000
2013-11-01,18.28149986,18.28849983,17.80500031,17.95000076,66620000
2013-11-04,18.00600052,18.04999924,17.71999931,17.93700027,38768000
2013-11-05,17.8390007,18.00849915,17.74200058,17.94449997,40142000
2013-11-06,18.02249908,18.14349937,17.72500038,17.80900002,45646000
2013-11-07,17.79299927,17.89500046,17.09399986,17.1779995,84926000
2013-11-08,17.29750061,17.55249977,17.20199966,17.51549911,53138000
2013-11-11,17.52949905,17.76849937,17.40299988,17.71899986,45234000
2013-11-12,17.64949989,17.77400017,17.36400032,17.47649956,46862000
2013-11-13,17.37000084,17.81100082,17.2840004,17.81100082,55466000
2013-11-14,17.86949921,18.4470005,17.82150078,18.37000084,83196000
2013-11-15,18.38150024,18.64500046,18.27750015,18.45849991,89832000
2013-11-18,18.51399994,18.67449951,18.23349953,18.30900002,54748000
2013-11-19,18.29100037,18.43899918,18.125,18.24699974,38096000
2013-11-20,18.37800026,18.37800026,18.02249908,18.12849998,35430000
2013-11-21,18.20249939,18.46249962,18.16500092,18.44599915,39292000
2013-11-22,18.5,18.72500038,18.31550026,18.6154995,59310000
2013-11-25,18.69099998,18.88949966,18.6590004,18.83200073,59446000
2013-11-26,18.88050079,19.125,18.74099922,19.06850052,54488000
2013-11-27,19.17499924,19.35000038,19.13050079,19.33550072,45394000
2013-11-29,19.45499992,19.70499992,19.43099976,19.68099976,48120000
2013-12-02,19.95000076,19.95000076,19.45499992,19.61499977,94280000
2013-12-03,19.50550079,19.54750061,19.15500069,19.2329998,74058000
2013-12-04,19.17499924,19.48450089,19.07449913,19.29800034,47106000
2013-12-05,19.33250046,19.33250046,19.06850052,19.22450066,38130000
2013-12-06,19.41749954,19.41749954,19.19149971,19.34749985,39694000
2013-12-09,19.40550041,19.41049957,19.12849998,19.24449921,55236000
2013-12-10,19.18700027,19.45299911,19.15099907,19.38899994,54736000
2013-12-11,19.36700058,19.4489994,19.10000038,19.10950089,49026000
2013-12-12,19.06299973,19.25,18.97500038,19.0625,42474000
2013-12-13,19.26600075,19.47100067,19.19000053,19.21199989,60500000
2013-12-16,19.25149918,19.58499908,19.25,19.44849968,45034000
2013-12-17,19.53249931,19.56800079,19.32500076,19.38249969,46878000
2013-12-18,19.46150017,19.81500053,19.15500069,19.79800034,69782000
2013-12-19,19.71349907,19.86450005,19.62999916,19.7595005,48544000
2013-12-20,19.82749939,20.23600006,19.78899956,20.11000061,100678000
2013-12-23,20.18449974,20.25,19.95999908,20.14599991,53190000
2013-12-24,20.12599945,20.18600082,19.81850052,19.95999908,27608000
2013-12-26,20.08950043,20.22599983,19.84049988,20.21949959,37370000
2013-12-27,20.23250008,20.28149986,19.8125,19.90399933,39738000
2013-12-30,19.97050095,19.99600029,19.62249947,19.6685009,49742000
2013-12-31,19.72900009,19.94149971,19.69000053,19.93950081,39930000
2014-01-02,19.94000053,19.96800041,19.70100021,19.89850044,42756000
2014-01-03,19.91449928,20.13549995,19.81100082,19.8220005,44204000
2014-01-06,19.79249954,19.85000038,19.42099953,19.68149948,63412000
2014-01-07,19.75200081,19.92350006,19.71450043,19.9015007,38320000
2014-01-08,19.92350006,20.14999962,19.80200005,20.09600067,46330000
2014-01-09,20.18549919,20.34449959,19.92200089,20.05050087,42060000
2014-01-10,20.12649918,20.18799973,19.69000053,19.88299942,53590000
2014-01-13,19.89900017,19.98900032,19.42250061,19.54899979,56898000
2014-01-14,19.60650063,19.93149948,19.56450081,19.87700081,46802000
2014-01-15,19.9470005,19.96549988,19.62649918,19.7935009,53566000
2014-01-16,19.68400002,19.96450043,19.47050095,19.79000092,52024000
2014-01-17,19.71299934,20.17449951,19.68300056,19.98049927,90102000
2014-01-21,20.14999962,20.38999939,20.07999992,20.35250092,62442000
2014-01-22,20.39999962,20.40299988,20.10000038,20.22699928,41210000
2014-01-23,20.04999924,20.30850029,19.88949966,19.99349976,60508000
2014-01-24,19.90800095,20.01000023,19.3635006,19.37999916,89168000
2014-01-27,19.52499962,19.70499992,19.02449989,19.31399918,78736000
2014-01-28,19.37000084,19.73699951,19.3560009,19.7215004,57890000
2014-01-29,19.6079998,19.64249992,19.16200066,19.20999908,67646000
2014-01-30,19.68849945,20.3125,19.38500023,20.15049934,209478000
2014-01-31,18.58799934,18.77249908,17.88800049,17.93449974,323096000
2014-02-03,17.9489994,18.04249954,17.00499916,17.30750084,205616000
2014-02-04,17.47949982,17.70000076,17.20100021,17.39749908,96258000
2014-02-05,17.29999924,17.46850014,16.8864994,17.32250023,88708000
2014-02-06,17.37000084,17.74099922,17.37000084,17.72949982,66714000
2014-02-07,17.9489994,18.09000015,17.62450027,18.05400085,86610000
2014-02-10,18.08049965,18.25,17.96750069,18.0435009,68994000
2014-02-11,18.09199905,18.18050003,17.8125,18.08950043,64442000
2014-02-12,17.82150078,17.88750076,17.31599998,17.46249962,131754000
2014-02-13,17.38500023,17.86000061,17.32500076,17.86000061,83500000
2014-02-14,17.96699905,17.96699905,17.66749954,17.86750031,70404000
2014-02-18,17.76399994,17.78650093,17.47249985,17.68250084,99960000
2014-02-19,17.63199997,17.72699928,17.30500031,17.36899948,83362000
2014-02-20,17.44000053,17.52300072,17.21899986,17.48999977,69856000
2014-02-21,17.62199974,17.70700073,17.33749962,17.33799934,84200000
2014-02-24,17.2595005,17.64999962,17.16449928,17.5890007,72894000
2014-02-25,17.64999962,18.05400085,17.57900047,17.91600037,74728000
2014-02-26,17.99300003,18.23749924,17.85849953,17.98999977,72442000
2014-02-27,17.86100006,18.02949905,17.77499962,18.00650024,62098000
2014-02-28,18.03000069,18.2935009,17.85400009,18.10499954,77640000
2014-03-03,17.93700027,18.04800034,17.72400093,17.98900032,55966000
2014-03-04,18.19499969,18.2840004,18.12299919,18.19499969,54088000
2014-03-05,18.2064991,18.6364994,18.19499969,18.61849976,76966000
2014-03-06,18.70249939,18.76650047,18.44499969,18.6079998,58532000
2014-03-07,18.72900009,18.74950027,18.47649956,18.60300064,45596000
2014-03-10,18.6345005,18.6364994,18.35000038,18.5265007,42116000
2014-03-11,18.54949951,18.63999939,18.36400032,18.44099998,44922000
2014-03-12,18.31999969,18.55800056,18.18050003,18.53199959,44332000
2014-03-13,18.83099937,19.15550041,18.40399933,18.57550049,136580000
2014-03-14,18.63999939,18.92849922,18.57749939,18.68700027,88044000
2014-03-17,18.7859993,18.94249916,18.74399948,18.75200081,46060000
2014-03-18,18.86599922,18.95000076,18.75,18.93849945,49670000
2014-03-19,18.93849945,18.95000076,18.47100067,18.66150093,52934000
2014-03-20,18.53199959,18.64999962,18.31100082,18.44849968,51170000
2014-03-21,18.54999924,18.6420002,17.92000008,18.03100014,108282000
2014-03-24,18.00449944,18.07500076,17.43000031,17.59250069,97470000
2014-03-25,17.70149994,17.94849968,17.44199944,17.73550034,88914000
2014-03-26,17.85650063,17.87999916,17.17000008,17.1704998,82414000
2014-03-27,17.15749931,17.20000076,16.54400063,16.92350006,115328000
2014-03-28,17.00250053,17.35000038,16.80400085,16.91449928,79736000
2014-03-31,17.12000084,17.31450081,16.70299911,16.81850052,85950000
2014-04-01,16.90449905,17.2215004,16.89999962,17.14949989,72002000
2014-04-02,17.29949951,17.41500092,17.0189991,17.09799957,89510000
2014-04-03,17.0909996,17.125,16.42300034,16.68099976,127986000
2014-04-04,16.75749969,16.77199936,15.78050041,16.14999962,250692000
2014-04-07,16.04949951,16.24699974,15.65649986,15.88799953,141548000
2014-04-08,16.09399986,16.39999962,15.92199993,16.35350037,131552000
2014-04-09,16.42350006,16.60899925,16.125,16.59049988,101132000
2014-04-10,16.53000069,16.54999924,15.82499981,15.85550022,122534000
2014-04-11,15.69999981,15.82499981,15.47500038,15.58650017,145750000
2014-04-14,15.8835001,16.02400017,15.56400013,15.7954998,85870000
2014-04-15,15.83500004,15.91399956,15.27499962,15.8039999,107972000
2014-04-16,16.05850029,16.20000076,15.73550034,16.18400002,85698000
2014-04-17,15.98799992,16.43300056,15.98799992,16.24550056,85984000
2014-04-21,16.19849968,16.55750084,16.1154995,16.5435009,59988000
2014-04-22,16.60000038,16.875,16.4470005,16.4659996,74232000
2014-04-23,16.65299988,16.65649986,16.16950035,16.22900009,72092000
2014-04-24,16.48349953,16.87000084,16.14749908,16.85750008,185874000
2014-04-25,15.8125,15.82450008,15.13549995,15.19149971,323604000
2014-04-28,15.19999981,15.21949959,14.39999962,14.82900047,289596000
2014-04-29,14.82199955,15.09200001,14.52250004,15.01900005,130186000
2014-04-30,14.90499973,15.22799969,14.90499973,15.20650005,81772000
2014-05-01,15.20650005,15.52400017,15.19999981,15.39449978,86572000
2014-05-02,15.52099991,15.66450024,15.21549988,15.4005003,79902000
2014-05-05,15.31849957,15.51150036,15.25,15.50249958,50398000
2014-05-06,15.47649956,15.49050045,14.85200024,14.86900043,93646000
2014-05-07,14.77799988,14.81999969,14.33399963,14.63549995,140304000
2014-05-08,14.54100037,14.79399967,14.36149979,14.41600037,76964000
2014-05-09,14.5284996,14.68400002,14.21899986,14.61200047,81260000
2014-05-12,14.71500015,15.16699982,14.70800018,15.14299965,74592000
2014-05-13,15.13000011,15.27999973,15.03750038,15.23200035,70198000
2014-05-14,15.125,15.23200035,14.83300018,14.88099957,66466000
2014-05-15,14.90100002,14.96000004,14.51900005,14.75949955,85902000
2014-05-16,14.64000034,14.94400024,14.57750034,14.88500023,72736000
2014-05-19,14.78800011,14.94999981,14.69050026,14.8380003,45684000
2014-05-20,14.85499954,15.22299957,14.83749962,15.05949974,81914000
2014-05-21,15.11050034,15.29800034,15.07600021,15.25049973,68176000
2014-05-22,15.25249958,15.42700005,15.1505003,15.24549961,51536000
2014-05-23,15.27299976,15.61750031,15.24499989,15.61200047,61058000
2014-05-27,15.72049999,15.73149967,15.36900043,15.54100037,97242000
2014-05-28,15.47500038,15.69099998,15.37100029,15.50800037,54520000
2014-05-29,15.52099991,15.74349976,15.51000023,15.68900013,47310000
2014-05-30,15.7215004,15.73250008,15.37849998,15.62749958,85204000
2014-06-02,15.62950039,15.63000011,15.35000038,15.44200039,44068000
2014-06-03,15.28750038,15.39599991,15.25349998,15.35949993,47584000
2014-06-04,15.34249973,15.47500038,15.19200039,15.33899975,42142000
2014-06-05,15.40499973,16.39699936,15.34500027,16.17849922,155934000
2014-06-06,16.25,16.54400063,16.24650002,16.48349953,104880000
2014-06-09,16.57850075,16.64999962,16.28249931,16.375,64244000
2014-06-10,16.38249969,16.77499962,16.375,16.62050056,73268000
2014-06-11,16.79999924,17.0359993,16.69400024,16.76000023,88736000
2014-06-12,16.77750015,16.77750015,16.2329998,16.2954998,85526000
2014-06-13,16.35250092,16.46500015,16.17650032,16.31349945,55296000
2014-06-16,16.24300003,16.43449974,16.1760006,16.38100052,48996000
2014-06-17,16.37700081,16.56699944,16.2614994,16.28100014,58482000
2014-06-18,16.39999962,16.78750038,16.25,16.71899986,128030000
2014-06-19,16.76300049,16.94499969,16.29899979,16.35000038,106412000
2014-06-20,16.38800049,16.4109993,16.02099991,16.20999908,121080000
2014-06-23,16.16650009,16.37750053,16.07049942,16.36199951,52096000
2014-06-24,16.37700081,16.48649979,16.13699913,16.20800018,52532000
2014-06-25,16.21649933,16.40749931,16.08699989,16.37199974,46556000
2014-06-26,16.42449951,16.43250084,16.10650063,16.28450012,53990000
2014-06-27,16.29400063,16.32600021,16.16349983,16.22850037,48324000
2014-06-30,16.24900055,16.34900093,16.11199951,16.23900032,53426000
2014-07-01,16.29299927,16.65999985,16.25499916,16.61949921,63472000
2014-07-02,16.65999985,16.83799934,16.58300018,16.64249992,53626000
2014-07-03,16.74150085,16.91500092,16.65399933,16.87450027,38886000
2014-07-07,16.875,16.87750053,16.62599945,16.67749977,42578000
2014-07-08,16.65500069,16.68700027,16.06999969,16.19050026,85432000
2014-07-09,16.23550034,16.51000023,16.15749931,16.49850082,63322000
2014-07-10,16.21699905,16.49900055,16.13249969,16.39599991,53300000
2014-07-11,16.73550034,17.35000038,16.73550034,17.30999947,166016000
2014-07-14,17.35149956,17.78849983,17.26799965,17.76600075,112198000
2014-07-15,17.68600082,17.77949905,17.46999931,17.72200012,83418000
2014-07-16,17.78100014,17.9659996,17.64999962,17.79500008,70072000
2014-07-17,17.67200089,17.84799957,17.56900024,17.62249947,72720000
2014-07-18,17.71999931,17.98399925,17.60400009,17.93300056,68148000
2014-07-21,17.90500069,18.08550072,17.83600044,17.98800087,45568000
2014-07-22,17.76250076,18.14649963,17.76250076,18.04199982,57778000
2014-07-23,17.95249939,18.03149986,17.83099937,17.90699959,53746000
2014-07-24,17.99900055,18.24250031,17.9260006,17.93050003,141774000
2014-07-25,15.86499977,16.24349976,15.73799992,16.20050049,356930000
2014-07-28,16.21249962,16.24099922,15.82499981,16.02050018,118640000
2014-07-29,16.09900093,16.14500046,15.97500038,16.0,57676000
2014-07-30,16.07250023,16.1364994,15.92500019,16.12549973,79380000
2014-07-31,16.00049973,16.0340004,15.59300041,15.64949989,103840000
2014-08-01,15.68449974,15.79150009,15.22949982,15.35299969,148830000
2014-08-04,15.44200039,15.80900002,15.42500019,15.68249989,84018000
2014-08-05,15.66499996,15.72749996,15.50300026,15.61600018,57042000
2014-08-06,15.54150009,15.78899956,15.51000023,15.69449997,45938000
2014-08-07,15.76049995,15.79399967,15.48250008,15.57250023,58712000
2014-08-08,15.59700012,15.86600018,15.53299999,15.84000015,54118000
2014-08-11,15.92399979,16.0189991,15.84399986,15.91650009,49372000
2014-08-12,15.94449997,16.06550026,15.84749985,15.9659996,38316000
2014-08-13,16.37999916,16.58600044,16.30699921,16.31399918,98782000
2014-08-14,16.38999939,16.7045002,16.33550072,16.66049957,68408000
2014-08-15,16.70000076,16.75,16.41600037,16.68149948,77934000
2014-08-18,16.77400017,16.88999939,16.68849945,16.72649956,49708000
2014-08-19,16.74349976,16.79050064,16.65049934,16.75650024,34276000
2014-08-20,16.73399925,16.8579998,16.70100021,16.78899956,36210000
2014-08-21,16.8239994,16.82900047,16.61149979,16.64550018,39422000
2014-08-22,16.64949989,16.70400047,16.54000092,16.5795002,44224000
2014-08-25,16.66049957,16.83849907,16.63549995,16.70100021,39154000
2014-08-26,16.85000038,17.21800041,16.72750092,17.09149933,73094000
2014-08-27,17.10449982,17.33349991,17.06699944,17.1590004,59232000
2014-08-28,17.0,17.08950043,16.94000053,17.00099945,45054000
2014-08-29,17.08799934,17.0909996,16.88400078,16.95199966,38790000
2014-09-02,16.99900055,17.125,16.8579998,17.11899948,46520000
2014-09-03,17.12700081,17.16349983,16.87750053,16.95000076,39874000
2014-09-04,17.18449974,17.46899986,17.17900085,17.29750061,79312000
2014-09-05,17.31500053,17.34149933,17.125,17.31900024,42140000
2014-09-08,17.22699928,17.29050064,16.95199966,17.11700058,59106000
2014-09-09,17.08049965,17.08799934,16.45899963,16.48749924,92936000
2014-09-10,16.71500015,16.74900055,16.44099998,16.56649971,75948000
2014-09-11,16.49699974,16.65049934,16.31949997,16.52599907,54404000
2014-09-12,16.47800064,16.64450073,16.43950081,16.55949974,68586000
2014-09-15,16.5454998,16.56649971,15.94999981,16.19449997,80008000
2014-09-16,16.05349922,16.47400093,16.00499916,16.38800049,65198000
2014-09-17,16.38800049,16.39999962,16.07600021,16.20000076,82720000
2014-09-18,16.27199936,16.35499954,16.18549919,16.25,51538000
2014-09-19,16.37999916,16.63800049,16.2784996,16.56599998,137724000
2014-09-22,16.42449951,16.47450066,16.0529995,16.22500038,62194000
2014-09-23,16.12299919,16.37999916,16.0625,16.18149948,47052000
2014-09-24,16.20849991,16.47200012,15.97799969,16.41049957,52844000
2014-09-25,16.39949989,16.42700005,16.06999969,16.0965004,58576000
2014-09-26,16.03000069,16.17499924,15.88199997,16.16049957,72760000
2014-09-29,16.02499962,16.1875,15.94999981,16.0909996,38492000
2014-09-30,16.06800079,16.17149925,15.92549992,16.12199974,52724000
2014-10-01,16.10199928,16.10849953,15.77750015,15.87300014,61782000
2014-10-02,15.84599972,15.92650032,15.56550026,15.9204998,71078000
2014-10-03,16.01799965,16.25799942,15.97649956,16.13699913,60748000
2014-10-06,16.17499924,16.2064991,15.97999954,16.11000061,45806000
2014-10-07,15.9715004,16.10000038,15.83349991,15.84899998,47308000
2014-10-08,15.82900047,16.20549965,15.70699978,16.13500023,69056000
2014-10-09,16.07449913,16.1135006,15.72599983,15.76850033,71758000
2014-10-10,15.70100021,15.88850021,15.56900024,15.56949997,73638000
2014-10-13,15.49349976,15.65999985,15.17350006,15.32250023,87278000
2014-10-14,15.39999962,15.61200047,15.28750038,15.41549969,67716000
2014-10-15,15.21749973,15.39500046,14.95499992,15.29850006,106878000
2014-10-16,14.69149971,15.3409996,14.69149971,15.14299965,94626000
2014-10-17,15.35750008,15.46000004,15.13599968,15.18200016,88102000
2014-10-20,15.14750004,15.32649994,15.10099983,15.31050014,64690000
2014-10-21,15.49499989,15.78199959,15.35350037,15.76650047,71186000
2014-10-22,15.77149963,15.94900036,15.63199997,15.64850044,62518000
2014-10-23,15.67000008,15.84000015,15.56999969,15.6590004,180764000
2014-10-24,14.22000027,14.69050026,14.19999981,14.35299969,396022000
2014-10-27,14.28499985,14.52099991,14.2510004,14.49849987,119012000
2014-10-28,14.48799992,14.89999962,14.48799992,14.77950001,111452000
2014-10-29,14.95549965,14.98050022,14.6534996,14.70600033,97638000
2014-10-30,14.69900036,14.98700047,14.61800003,14.95349979,81104000
2014-10-31,15.25749969,15.28600025,15.07499981,15.27299976,91014000
2014-11-03,15.31200027,15.4005003,15.1619997,15.28600025,64850000
2014-11-04,15.19950008,15.21249962,15.0085001,15.14050007,68548000
2014-11-05,15.1505003,15.19999981,14.70800018,14.82600021,93490000
2014-11-06,14.83450031,14.85000038,14.61450005,14.83199978,75162000
2014-11-07,14.89099979,14.99950027,14.81449986,14.99300003,52948000
2014-11-10,15.0,15.28999996,15.0,15.25549984,56182000
2014-11-11,15.29699993,15.61900043,15.18249989,15.60050011,76072000
2014-11-12,15.53750038,15.62899971,15.43949986,15.57549953,43660000
2014-11-13,15.60000038,15.89449978,15.57549953,15.82400036,73728000
2014-11-14,15.85599995,16.6439991,15.81999969,16.39100075,177556000
2014-11-17,16.3220005,16.39999962,15.90149975,16.15250015,95698000
2014-11-18,16.19949913,16.47800064,16.16250038,16.24650002,70990000
2014-11-19,16.36249924,16.42000008,16.20100021,16.32699966,65632000
2014-11-20,16.20000076,16.63349915,16.16650009,16.52700043,68734000
2014-11-21,16.77099991,16.91650009,16.57349968,16.63150024,89332000
2014-11-24,16.73900032,16.86949921,16.68000031,16.78199959,55084000
2014-11-25,16.76350021,16.81649971,16.56399918,16.75200081,51300000
2014-11-26,16.68899918,16.73250008,16.58749962,16.67849922,39672000
2014-11-28,16.80150032,17.06299973,16.80150032,16.93199921,61036000
2014-12-01,16.90600014,17.03199959,16.29649925,16.29999924,98898000
2014-12-02,16.375,16.39649963,16.16250038,16.31550026,55806000
2014-12-03,16.28650093,16.33849907,15.71800041,15.82499981,113620000
2014-12-04,15.77649975,15.92949963,15.67350006,15.8465004,65806000
2014-12-05,15.84000015,15.8465004,15.54199982,15.63150024,65304000
2014-12-08,15.57849979,15.82800007,15.24100018,15.33199978,72784000
2014-12-09,15.14949989,15.68200016,15.05700016,15.625,80990000
2014-12-10,15.60000038,15.65950012,15.23400021,15.29199982,64918000
2014-12-11,15.39449978,15.63199997,15.30049992,15.36800003,65258000
2014-12-12,15.19950008,15.53199959,15.1505003,15.36600018,63070000
2014-12-15,15.44349957,15.54300022,15.10750008,15.30350018,76832000
2014-12-16,15.21749973,15.2244997,14.75049973,14.75300026,130026000
2014-12-17,14.81849957,14.98349953,14.65149975,14.94400024,88670000
2014-12-18,15.20049953,15.22500038,14.66250038,14.88650036,154762000
2014-12-19,14.84549999,15.07699966,14.77600002,14.99499989,174182000
2014-12-22,15.09700012,15.36800003,15.09700012,15.32699966,80076000
2014-12-23,15.34899998,15.37450027,15.16250038,15.31449986,54274000
2014-12-24,15.31900024,15.35000038,15.14400005,15.15149975,30276000
2014-12-26,15.25,15.53899956,15.19050026,15.4545002,57876000
2014-12-29,15.39249992,15.71350002,15.32900047,15.60200024,60180000
2014-12-30,15.49549961,15.69699955,15.46700001,15.51500034,41860000
2014-12-31,15.57750034,15.64900017,15.50049973,15.51749992,40960000
2015-01-02,15.62899971,15.73750019,15.34799957,15.42599964,55664000
2015-01-05,15.35050011,15.41899967,15.04249954,15.10949993,55484000
2015-01-06,15.11200047,15.14999962,14.61900043,14.76449966,70380000
2015-01-07,14.875,15.06400013,14.76650047,14.92099953,52806000
2015-01-08,15.01599979,15.15699959,14.80550003,15.02299976,61768000
2015-01-09,15.07400036,15.14350033,14.83399963,14.8465004,51848000
2015-01-12,14.87800026,14.92549992,14.46399975,14.57050037,68428000
2015-01-13,14.8739996,15.07499981,14.66149998,14.73700047,82728000
2015-01-14,14.5965004,14.7954998,14.32499981,14.66349983,110774000
2015-01-15,14.69999981,14.80000019,14.3409996,14.34749985,88384000
2015-01-16,14.31400013,14.53950024,14.26249981,14.5369997,69564000
2015-01-20,14.62950039,14.66800022,14.31949997,14.47200012,61502000
2015-01-21,14.48200035,15.30000019,14.36299992,14.86250019,201302000
2015-01-22,15.0,15.61250019,15.0,15.51599979,107252000
2015-01-23,15.40400028,15.8465004,15.38599968,15.61950016,89928000
2015-01-26,15.5909996,15.64999962,15.3760004,15.4829998,63394000
2015-01-27,15.31499958,15.51200008,15.13150024,15.33749962,58406000
2015-01-28,15.49050045,15.57549953,15.18999958,15.19550037,61276000
2015-01-29,15.23649979,15.64000034,14.96650028,15.58899975,173132000
2015-01-30,17.31599998,17.97500038,17.03700066,17.72649956,477122000
2015-02-02,17.50250053,18.25,17.50049973,18.2234993,204638000
2015-02-03,18.01449966,18.39100075,18.01049995,18.17749977,124252000
2015-02-04,17.91900063,18.375,17.91150093,18.23749924,83398000
2015-02-05,18.29999924,18.94000053,18.29500008,18.69449997,144952000
2015-02-06,18.74349976,18.79949951,18.55050087,18.7140007,77848000
2015-02-09,18.54999924,18.72050095,18.36000061,18.52799988,54492000
2015-02-10,18.55949974,18.71500015,18.42550087,18.64999962,45744000
2015-02-11,18.56150055,18.85499954,18.55500031,18.75699997,55730000
2015-02-12,18.75499916,18.92550087,18.65749931,18.85849953,55822000
2015-02-13,18.9204998,19.14999962,18.85050011,19.09149933,69502000
2015-02-17,18.88599968,18.99950027,18.63349915,18.77149963,73464000
2015-02-18,18.68899918,18.83699989,18.64249992,18.6685009,53012000
2015-02-19,18.67449951,19.09399986,18.67149925,18.95000076,59076000
2015-02-20,18.93099976,19.18499947,18.79199982,19.18300056,65160000
2015-02-23,19.17200089,19.22699928,18.89999962,19.00699997,43540000
2015-02-24,18.93250084,19.02400017,18.80800056,18.92950058,38416000
2015-02-25,18.8635006,19.39249992,18.82699966,19.26849937,63490000
2015-02-26,19.20350075,19.46850014,19.16399956,19.23999977,53742000
2015-02-27,19.20000076,19.29949951,18.98950005,19.00799942,50646000
2015-03-02,19.04249954,19.29500008,18.97400093,19.28300095,42784000
2015-03-03,19.19750023,19.30500031,19.07999992,19.23049927,38930000
2015-03-04,19.28549957,19.39500046,19.10950089,19.13599968,45182000
2015-03-05,19.28050041,19.42099953,19.19449997,19.39150047,53870000
2015-03-06,19.27599907,19.35000038,18.94400024,19.00449944,52540000
2015-03-09,18.92000008,18.96649933,18.76399994,18.9279995,46228000
2015-03-10,18.87249947,18.88850021,18.45899963,18.47550011,62420000
2015-03-11,18.53050041,18.66749954,18.31299973,18.31850052,49902000
2015-03-12,18.44099998,18.77499962,18.37599945,18.71199989,56200000
